language;glottocode;lemma;pos;reference;meaning_ru;morph_deleted;target_ipa_morph;derived;target_ipa;russian_ipa;metathesis;problems;total_segments;match_count
Botlikh;botl1242;украи?нал;;Alekseev, Azayev 2019;Украина;-al, PL;u-k-r-a-'i-n-a-l;1;u-k-r-a-'i-n-a;U-k-r-A-'i-n-A;;;7;7
Chamalal;cham1309;УКРАНИ?ЙАЛИ;;Magomedova 1999;Украина;-ali, PL;u-k-r-a-n-'i-j-a-l-i;1;u-k-r-a-0-n-'i;U-k-r-A-'i-n-A;;;9;5
Godoberi;ghod1238;УКРАИ?НА/Л;;Saidova 2006;Украина;-al, PL;u-k-r-a-'i-n-a-l;1;u-k-r-a-'i-n-a;U-k-r-A-'i-n-A;;;7;7
Karata-Tukita;kara1474;УКРАИ'?ДИ;;Magomedova, Khalidova 2001;Украина;-di, PL;u-k-r-a-'i?-d-i;;u-k-r-a-'i?-0-0;U-k-r-A-'i-n-A;;;7;5
Tindi;tind1238;УКРАИ?Н/?ЙИ;;Magomedova 2003;Украина;-aji, PL;u-k-r-a-'i-n-a-j-i;1;u-k-r-a-'i-n-a;U-k-r-A-'i-n-A;;;7;7
Andi;andi1255;умивальники;noun;Salimov 2010;умывальник;;;;u-m-i-w-a-l?-n-i-k-i;U-m-I-v-'a-l?-n?-I-k-0;;;10;8
Avar;avar1256;умыва?льник;noun;Gimbatov 2006;умывальник;;;;u-m-i-w-'a-l-n-i-k;U-m-I-v-'a-l?-n?-I-k;;;9;8
Chamalal;cham1309;УМО?НИКI;noun;Magomedova 1999;умывальник;;;;u-m-0-0-o?-0-n-i-k';U-m-I-v-'a-l?-n?-I-k;;;9;4
Avar;avar1256;универма?г;noun;Gimbatov 2006;универмаг;;;;u-n-i-w-e-r-m-'a-g;U-n?-I-v?-E-r-m-'a-G;;;9;8
Botlikh;botl1242;универма?г;noun;Alekseev, Azayev 2019;универмаг;;;;u-n-i-w-e-r-m-'a-?;U-n?-I-v?-E-r-m-'a-G;;;9;7
Godoberi;ghod1238;УНИВЕРМ?Г/И;noun;Saidova 2006;универмаг;;;;u-n-i-w-e-r-m-'a-??-i;U-n?-I-v?-E-r-m-'a-G-0;;;10;7
Avar;avar1256;университ?т;noun;Gimbatov 2006;университет;;;;u-n-i-w-e-r-s-i-t-'e-t;U-n?-I-v?-E-r-s?-I-t?-'e-t;;;11;10
Botlikh;botl1242;универиситет;noun;Alekseev, Azayev 2019;университет;;;;u-n-i-w-e-r-i-s-i-t-e-t;U-n?-I-v?-E-r-0-s?-I-t?-'e-t;;;12;10
Botlikh;botl1242;университе?т;noun;Saidova, Abusov 2012;университет;;;;u-n-i-w-e-r-s-i-t-'e-t;U-n?-I-v?-E-r-s?-I-t?-'e-t;;;11;10
Godoberi;ghod1238;УНИВЕРСИТ?Т/И;noun;Saidova 2006;университет;;;;u-n-i-w-e-r-s-i-t-'e-t-i;U-n?-I-v?-E-r-s?-I-t?-'e-t-0;;;12;10
Bagvalal;bagv1239;УПАЛНАМ?ЧНИ;noun;Magomedova 2004;уполномоченный;;;;u-p-a-l-n-a-m-'o-t?-0-n-i-0;U-p-O-l-n-O-m-'o-t?-E-n-I-j;;;13;9
Avar;avar1256;управл?ни/е;noun;Gimbatov 2006;управление;;;;u-p-r-a-w-l-'e-n-i-j-e;U-p-r-A-v-l?-'e-n?-I-j-E;;;11;10
Botlikh;botl1242;управле?ни;noun;Alekseev, Azayev 2019;управление;;;;u-p-r-a-w-l-'e-n-i-0-0;U-p-r-A-v-l?-'e-n?-I-j-E;;;11;8
Avar;avar1256;ура?н;noun;Gimbatov 2006;уран;;;;u-r-'a-n;U-r-'a-n;;;4;4
Botlikh;botl1242;ура?н;noun;Alekseev, Azayev 2019;уран;;;;u-r-'a-n;U-r-'a-n;;;4;4
Avar;avar1256;уста?в;noun;Gimbatov 2006;устав;;;;u-s-t-'a-w;U-s-t-'a-V;;;5;4
Botlikh;botl1242;уста?в;noun;Saidova, Abusov 2012;устав;;;;u-s-t-'a-w;U-s-t-'a-V;;;5;4
Godoberi;ghod1238;УСТ?В;noun;Saidova 2006;устав;;;;u-s-t-'a-w;U-s-t-'a-V;;;5;4
Avar;avar1256;ит?;noun;Gimbatov 2006;утюг;;;;i-t-'u-0;U-t?-'u-G;;;4;2
Godoberi;ghod1238;ИТУ?;noun;Saidova 2006;утюг;;;;i-t-'u-0;U-t?-'u-G;;;4;2
Karata-Tukita;kara1474;ИТ/У';noun;Magomedova, Khalidova 2001;утюг;;;;i-t-'u-0;U-t?-'u-G;;;4;2
Tindi;tind1238;И?ТУ;noun;Magomedova 2003;утюг;;;;?i-t-u-0;U-t?-'u-G;;;4;0
Avar;avar1256;уча?стка;noun;Gimbatov 2006;участок;;;;u-t?-'a-s-t-k-a;U-t?-'a-s-t-O-k;;;7;5
Botlikh;botl1242;уча?ска;noun;Alekseev, Azayev 2019;участок;;;;u-t?-'a-s-0-k-a;U-t?-'a-s-t-O-k;new form;;7;4
Botlikh;botl1242;учот;noun;Alekseev, Azayev 2019;учет;;;;u-t?-o-t;U-t?-'o-t;;;4;4
Avar;avar1256;учёт;noun;Gimbatov 2006;учёт;;;;u-t?-o-t;U-t?-'o-t;;;4;4
Botlikh;botl1242;учоччик;noun;Alekseev, Azayev 2019;учетчик;;;;u-t?-o-t??-i-k;U-t?-'o-t?-I-k;;;6;6
Akhvakh;akhv1239;учи'лIлилъе;noun;Magomedova, Abdulayeva 2007;учитель;-?e, NM.DER;u-t?-'i-t??-l-i-?-e;;u-t?-'i-t??-l-i;U-t?-'i-t?-E-l?;1;;6;5
Akhvakh;akhv1239;учи'лIли;noun;Magomedova, Abdulayeva 2007;учитель;;;;u-t?-'i-t??-l-i;U-t?-'i-t?-E-l?;1;;6;5
Avar;avar1256;уч?тел/ь;noun;Gimbatov 2006;учитель;;;;u-t?-'i-t-e-l;U-t?-'i-t?-E-l?;;;6;6
Bagvalal;bagv1239;УЧ?ИТЕЛ;noun;Magomedova 2004;учитель;;;;u-t?-'i-t-e-l;U-t?-'i-t?-E-l?;;;6;6
Bagvalal;bagv1239;УЧИТ?ИР;noun;Magomedova 2004;учитель;;;;u-t?-i-t-'i-r;U-t?-'i-t?-E-l?;;;6;4
Botlikh;botl1242;учи?тил;noun;Alekseev, Azayev 2019;учитель;;;;u-t?-'i-t-i-l;U-t?-'i-t?-E-l?;;;6;5
Botlikh;botl1242;учи?тел;noun;Saidova, Abusov 2012;учитель;;;;u-t?-'i-t-e-l;U-t?-'i-t?-E-l?;;;6;6
Godoberi;ghod1238;УЧИ?ТИЛ;noun;Saidova 2006;учитель;;;;u-t?-'i-t-i-l;U-t?-'i-t?-E-l?;;;6;5
Tindi;tind1238;УЧИТИ?Р;noun;Magomedova 2003;учитель;;;;u-t?-i-t-'i-r;U-t?-'i-t?-E-l?;;;6;4
Akhvakh;akhv1239;учи'те?ца;noun;Magomedova, Abdulayeva 2007;учительница;;;;u-t?-'i-t-e?-0-0-0-ts-a;U-t?-'i-t?-E-l?-n?-I-ts-A;;;10;5
Avar;avar1256;уч?тельница;noun;Gimbatov 2006;учительница;;;;u-t?-'i-t-e-l-n-i-ts-a;U-t?-'i-t?-E-l?-n?-I-ts-A;;;10;10
Botlikh;botl1242;учи?телница;noun;Saidova, Abusov 2012;учительница;;;;u-t?-'i-t-e-l-n-i-ts-a;U-t?-'i-t?-E-l?-n?-I-ts-A;;;10;10
Godoberi;ghod1238;УЧИ?ТИЛНИЦА;noun;Saidova 2006;учительница;;;;u-t?-'i-t-i-l-n-i-ts-a;U-t?-'i-t?-E-l?-n?-I-ts-A;;;10;9
Karata-Tukita;kara1474;УШТИ'НЦА;noun;Magomedova, Khalidova 2001;учительница;;;;u-?-0-t-'i-0-n-0-ts-a;U-t?-'i-t?-E-l?-n?-I-ts-A;;;10;1
Botlikh;botl1242;учи?тиллъи;noun;Alekseev, Azayev 2019;учитель;-?i, NM.DER;u-t?-'i-t-i-l-?-i;1;u-t?-'i-t-i-l;U-t?-'i-t?-E-l?;;;6;5
Botlikh;botl1242;учи?теллъи;noun;Saidova, Abusov 2012;учитель;-?i, NM.DER;u-t?-'i-t-e-l-?-i;;u-t?-'i-t-e-l;U-t?-'i-t?-E-l?;;;6;6
Godoberi;ghod1238;УЧИ?ТИЛЛЪИ;noun;Saidova 2006;учитель;-?i, NM.DER;u-t?-'i-t-i-l-?-i;;u-t?-'i-t-i-l;U-t?-'i-t?-E-l?;;;6;5
Avar;avar1256;учрежд?ни/е;noun;Gimbatov 2006;учреждение;;;;u-t?-r-e-?-d-'e-n-i-j-e;U-t?-r?-E-?-d?-'e-n?-I-j-E;;;11;10
Botlikh;botl1242;учрежде?ни;noun;Alekseev, Azayev 2019;учреждение;;;;u-t?-r-e-?-d-'e-n-i-0-0;U-t?-r?-E-?-d?-'e-n?-I-j-E;;;11;8
Godoberi;ghod1238;УЧЕРЕЖД?НИ;noun;Saidova 2006;учреждение;;;;u-t?-e-r-e-?-d-'e-n-i-0-0;U-t?-E-r?-E-?-d?-'e-n?-I-j-E;;;12;9
Bagvalal;bagv1239;БУШ?НКА;noun;Magomedova 2004;ушанка;;;;b-u-?-'a-n-k-a;0-U-?-'a-n-k-A;;;7;6
Botlikh;botl1242;уша?нка;noun;Alekseev, Azayev 2019;ушанка;;;;u-?-'a-n-k-a;U-?-'a-n-k-A;;;6;6
Avar;avar1256;фа?брика;noun;Gimbatov 2006;фабрика;;;;f-'a-b-r-i-k-a;f-'a-b-r?-I-k-A;;;7;7
Bagvalal;bagv1239;П?БРИКА;noun;Magomedova 2004;фабрика;;;;p-'a-b-r-i-k-a;f-'a-b-r?-I-k-A;;;7;6
Botlikh;botl1242;па?брикIа;noun;Alekseev, Azayev 2019;фабрика;;;;p-'a-b-r-i-k'-a;f-'a-b-r?-I-k-A;;;7;5
Godoberi;ghod1238;П?БРИКЯ;noun;Saidova 2006;фабрика;;;;p-'a-b-r-i-k?-a;f-'a-b-r?-I-k-A;;;7;6
Andi;andi1255;памилийа;noun;Salimov 2010;фамилия;;;;p-a-m-i-l-i-j-a;f-A-m?-'i-l?-I-j-A;;;8;7
Avar;avar1256;фам?лия;noun;Gimbatov 2006;фамилия;;;;f-a-m-'i-l-i-j-a;f-A-m?-'i-l?-I-j-A;;;8;8
Botlikh;botl1242;пами?ли;noun;Alekseev, Azayev 2019;фамилия;;;;p-a-m-'i-l-i-0-0;f-A-m?-'i-l?-I-j-A;;;8;5
Akhvakh;akhv1239;гьване?'ра;noun;Magomedova, Abdulayeva 2007;фанера;;;;h?-a-n-'e?-r-a;f-A-n?-'e-r-A;;;6;5
Akhvakh;akhv1239;пане?'ра;noun;Magomedova, Abdulayeva 2007;фанера;;;;p-a-n-'e?-r-a;f-A-n?-'e-r-A;;;6;5
Avar;avar1256;фан?ра;noun;Gimbatov 2006;фанера;;;;f-a-n-'e-r-a;f-A-n?-'e-r-A;;;6;6
Bagvalal;bagv1239;ПАН?РА;noun;Magomedova 2004;фанера;;;;p-a-n-'e-r-a;f-A-n?-'e-r-A;;;6;5
Botlikh;botl1242;пане?р;noun;Alekseev, Azayev 2019;фанера;;;;p-a-n-'e-r-0;f-A-n?-'e-r-A;;;6;4
Godoberi;ghod1238;ПАН?РА;noun;Saidova 2006;фанера;;;;p-a-n-'e-r-a;f-A-n?-'e-r-A;;;6;5
Karata-Tukita;kara1474;ПАНВА'Р-Ч|ЕЙ;noun;Magomedova, Khalidova 2001;фанера;-t?'ej, ;p-a-n-w-'a-r-t?'-e-j;1;p-a-n-w-'a-r;f-A-n?-'e-r-A;;;6;2
Karata-Tukita;kara1474;ПАНЕ'РА;noun;Magomedova, Khalidova 2001;фанера;;;;p-a-n-'e-r-a;f-A-n?-'e-r-A;;;6;5
Avar;avar1256;фа?ртук;noun;Gimbatov 2006;фартук;;;;f-'a-r-t-u-k;f-'a-r-t-U-k;;;6;6
Bagvalal;bagv1239;П?РТУК;noun;Magomedova 2004;фартук;;;;p-'a-r-t-u-k;f-'a-r-t-U-k;;;6;5
Botlikh;botl1242;па?ртук;noun;Alekseev, Azayev 2019;фартук;;;;p-'a-r-t-u-k;f-'a-r-t-U-k;;;6;5
Godoberi;ghod1238;П?РТУК/И;noun;Saidova 2006;фартук;;;;p-'a-r-t-u-k?-i;f-'a-r-t-U-k-0;;;7;5
Botlikh;botl1242;па?рпур;noun;Alekseev, Azayev 2019;фарфор;;;;p-'a-r-p-u-r;f-A-r-f-'o-r;;;6;3
Avar;avar1256;фаш?зм;noun;Gimbatov 2006;фашизм;;;;f-a-?-'i-z-m;f-A-?-'i-z-m;;;6;6
Botlikh;botl1242;паши?зм;noun;Alekseev, Azayev 2019;фашизм;;;;p-a-?-'i-z-m;f-A-?-'i-z-m;;;6;5
Avar;avar1256;фаш?ст;noun;Gimbatov 2006;фашист;;;;f-a-?-'i-s-t;f-A-?-'i-s-t;;;6;6
Botlikh;botl1242;паши?ст;noun;Alekseev, Azayev 2019;фашист;;;;p-a-?-'i-s-t;f-A-?-'i-s-t;;;6;5
Botlikh;botl1242;паши?сталу би?дулав;noun;Alekseev, Azayev 2019;фашист;"-alub, ADJZ; b'idulaw, killer";p-a-?-'i-s-t-a-l-u b-'i-d-u-l-a-w;1;p-a-?-'i-s-t;f-A-?-'i-s-t;;;6;5
Andi;andi1255;пайт?ун;noun;Salimov 2010;фаэтон;;;;p-a-j-t'-u-n;f-A-E-t-'o-n;;;6;2
Avar;avar1256;февра?л/ь;noun;Gimbatov 2006;февраль;;;;f-e-w-r-'a-l;f?-E-v-r-'a-l?;;;6;5
Bagvalal;bagv1239;ПЕБР?ЛБО?С?I;noun;Magomedova 2004;февраль;bo:s', month;p-e-b-r-'a-l-b-o:-s';;p-e-b-r-'a-l;f?-E-v-r-'a-l?;;;6;4
Botlikh;botl1242;пебра?л;noun;Alekseev, Azayev 2019;февраль;;;;p-e-b-r-'a-l;f?-E-v-r-'a-l?;;;6;4
Botlikh;botl1242;певра?л;noun;Saidova, Abusov 2012;февраль;;;;p-e-w-r-'a-l;f?-E-v-r-'a-l?;;;6;4
Godoberi;ghod1238;ПЕВР?ЛПУРЦЦУ;noun;Saidova 2006;февраль;purts:u, month;p-e-w-r-'a-l-p-u-r-ts:u;1;p-e-w-r-'a-l;f?-E-v-r-'a-l?;;;6;4
Godoberi;ghod1238;ПЕВР?Л;noun;Saidova 2006;февраль;;;;p-e-w-r-'a-l;f?-E-v-r-'a-l?;;;6;4
Botlikh;botl1242;педеративный;adj;Alekseev, Azayev 2019;федеративный;;;;p-e-d-e-r-a-t-i-w-n-i-j;f?-E-d?-E-r-A-t?-'i-v-n-I-j;;;12;10
Avar;avar1256;федера?ция;noun;Gimbatov 2006;федерация;;;;f-e-d-e-r-'a-ts-i-j-a;f?-E-d?-E-r-'a-ts-I-j-A;;;10;10
Botlikh;botl1242;педера?ци;noun;Alekseev, Azayev 2019;федерация;;;;p-e-d-e-r-'a-ts-i-0-0;f?-E-d?-E-r-'a-ts-I-j-A;;;10;7
Botlikh;botl1242;пе?лшер;noun;Saidova, Abusov 2012;фельдшер;;;;p-'e-l-?-e-r;f?-'e-l?-?-E-r;;;6;5
Godoberi;ghod1238;П?ЛШЕР;noun;Saidova 2006;фельдшер;;;;p-'e-l-?-e-r;f?-'e-l?-?-E-r;;;6;5
Avar;avar1256;ферз/ь;noun;Gimbatov 2006;ферзь;;;;f-'e-r-z;f?-'e-r-Z?;;;4;4
Botlikh;botl1242;перз;noun;Alekseev, Azayev 2019;ферзь;;;;p-e-r-z;f?-'e-r-Z?;;;4;3
Akhvakh;akhv1239;пе'рма;noun;Magomedova, Abdulayeva 2007;ферма;;;;p-'e-r-m-a;f?-'e-r-m-A;;;5;4
Avar;avar1256;ф?рма;noun;Gimbatov 2006;ферма;;;;f-'e-r-m-a;f?-'e-r-m-A;;;5;5
Bagvalal;bagv1239;П?РМА;noun;Magomedova 2004;ферма;;;;p-'e-r-m-a;f?-'e-r-m-A;;;5;4
Botlikh;botl1242;пе?рма;noun;Alekseev, Azayev 2019;ферма;;;;p-'e-r-m-a;f?-'e-r-m-A;;;5;4
Botlikh;botl1242;пе?рм/а;noun;Saidova, Abusov 2012;ферма;;;;p-'e-r-m-a;f?-'e-r-m-A;;;5;4
Godoberi;ghod1238;П?РМА;noun;Saidova 2006;ферма;;;;p-'e-r-m-a;f?-'e-r-m-A;;;5;4
Avar;avar1256;фестивал/ь;noun;Gimbatov 2006;фестиваль;;;;f-e-s-t-i-w-'a-l;f?-E-s-t?-I-v-'a-l?;;;8;7
Botlikh;botl1242;пестива?л;noun;Alekseev, Azayev 2019;фестиваль;;;;p-e-s-t-i-w-'a-l;f?-E-s-t?-I-v-'a-l?;;;8;6
Avar;avar1256;ф?зика;noun;Gimbatov 2006;физика;;;;f-'i-z-i-k-a;f?-'i-z?-I-k-A;;;6;6
Bagvalal;bagv1239;П?ИЗИКА;noun;Magomedova 2004;физика;;;;p-'i-z-i-k-a;f?-'i-z?-I-k-A;;;6;5
Botlikh;botl1242;пи?зика;noun;Alekseev, Azayev 2019;физика;;;;p-'i-z-i-k-a;f?-'i-z?-I-k-A;;;6;5
Godoberi;ghod1238;ПИ?ЗИКЯ;noun;Saidova 2006;физика;;;;p-'i-z-i-k?-a;f?-'i-z?-I-k-A;;;6;5
Akhvakh;akhv1239;пискуту'ра;noun;Magomedova, Abdulayeva 2007;физкультура;;;;p-i-s-k-u-0-t-'u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;7
Avar;avar1256;физкульт?ра;noun;Gimbatov 2006;физкультура;;;;f-i-z-k-u-l-t-'u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;10
Bagvalal;bagv1239;ПИЗКУЛТ?УРА;noun;Magomedova 2004;физкультура;;;;p-i-z-k-u-l-t-'u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;9
Botlikh;botl1242;пи?зкултура;noun;Alekseev, Azayev 2019;физкультура;;;;p-'i-z-k-u-l-t-u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;9
Botlikh;botl1242;пискулту?ра;noun;Saidova, Abusov 2012;физкультура;;;;p-i-s-k-u-l-t-'u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;8
Godoberi;ghod1238;ПИ?СКУЛТУРА;noun;Saidova 2006;физкультура;;;;p-'i-s-k-u-l-t-u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;8
Avar;avar1256;физкульт?раялъул;noun;Gimbatov 2006;физкультура;ja?ul, hall;f-i-z-k-u-l-t-'u-r-a-j-a-?-u-l;;f-i-z-k-u-l-t-'u-r-a;f?-I-Z-k-U-l?-t-'u-r-A;;;10;10
Botlikh;botl1242;пи?кус;noun;Alekseev, Azayev 2019;фикус;;;;p-'i-k-u-s;f?-'i-k-U-s;;;5;4
Avar;avar1256;филарм?ния;noun;Gimbatov 2006;филармония;;;;f-i-l-a-r-m-'o-n-i-j-a;f?-I-l-A-r-m-'o-n?-I-j-A;;;11;11
Botlikh;botl1242;пилармо?ни;noun;Alekseev, Azayev 2019;филармония;;;;p-i-l-a-r-m-'o-n-i-0-0;f?-I-l-A-r-m-'o-n?-I-j-A;;;11;8
Avar;avar1256;фил?соф;noun;Gimbatov 2006;философ;;;;f-i-l-'o-s-o-p;f?-I-l-'o-s-O-f;;;7;6
Botlikh;botl1242;пило?соп;noun;Alekseev, Azayev 2019;философ;;;;p-i-l-'o-s-o-p;f?-I-l-'o-s-O-f;;;7;5
Avar;avar1256;фил?софия;noun;Gimbatov 2006;философия;;;;f-i-l-o-s-'o-p-i-j-a;f?-I-l-O-s-'o-f?-I-j-A;;;10;9
Botlikh;botl1242;пилосо?пи;noun;Alekseev, Azayev 2019;философия;;;;p-i-l-o-s-'o-p-i-0-0;f?-I-l-O-s-'o-f?-I-j-A;;;10;6
Akhvakh;akhv1239;пи?'ка;noun;Magomedova, Abdulayeva 2007;финка;;;;p-'i-0-k-a;f?-'i-n-k-A;;;5;3
Akhvakh;akhv1239;пи'ка;noun;Magomedova, Abdulayeva 2007;финка;;;;p-'i-0-k-a;f?-'i-n-k-A;;;5;3
Avar;avar1256;ф?нна/й;noun;Gimbatov 2006;фин;-aj, CL;f-'i-n-n-a-j;;f-i-n;f?-'i-n;;;3;3
Bagvalal;bagv1239;П?ИНАДУ/Й;;Magomedova 2004;фин;-aduj, CL;p-'i-n-a-d-u-j;1;p-'i-n;f?-'i-n;;;3;2
Bagvalal;bagv1239;П?ИНКА;noun;Magomedova 2004;финка;;;;p-'i-n-k-a;f?-'i-n-k-A;;;5;4
Botlikh;botl1242;пи?нка;noun;Alekseev, Azayev 2019;финка;;;;p-'i-n-k-a;f?-'i-n-k-A;;;5;4
Botlikh;botl1242;пи?най;noun;Saidova, Abusov 2012;фин;-aj, CL;p-'i-n-a-j;1;p-'i-n;f?-'i-n;;;3;2
Chamalal;cham1309;ПИ?КА;noun;Magomedova 1999;финка;;;;p-i?-0-k-a;f?-'i-n-k-A;;;5;1
Godoberi;ghod1238;ПИ?НА/Й;;Saidova 2006;фин;-aj, CL;p-'i-n-a-j;1;p-'i-n;f?-'i-n;;;3;2
Godoberi;ghod1238;ПИ?НКЯ;noun;Saidova 2006;финка;;;;p-'i-n-k?-a;f?-'i-n-k-A;;;5;4
Tindi;tind1238;ПИ?НАВУЙ;;Magomedova 2003;фин;-awuj, CL;p-'i-n-a-w-u-j;1;p-'i-n;f?-'i-n;;;3;2
Tindi;tind1238;ПИ??КА;noun;Magomedova 2003;финка;;;;p-i?-0-k-a;f?-'i-n-k-A;;;5;1
Bagvalal;bagv1239;П?ИНАДУ/В;;Magomedova 2004;фин;-aduw, CL;p-'i-n-a-d-u-w;;p-'i-n;f?-'i-n;;;3;2
Botlikh;botl1242;пи?нав;noun;Saidova, Abusov 2012;фин;-aw, CL;p-'i-n-a-w;;p-'i-n;f?-'i-n;;;3;2
Godoberi;ghod1238;ПИ?НА/В;;Saidova 2006;фин;-aw, CL;p-'i-n-a-w;;p-'i-n;f?-'i-n;;;3;2
Bagvalal;bagv1239;П?ИНАДИ;;Magomedova 2004;фин;-adi, PL;p-'i-n-a-d-i;1;p-'i-n;f?-'i-n;;;3;2
Botlikh;botl1242;пи?нал;noun;Saidova, Abusov 2012;фин;-al, PL;p-'i-n-a-l;1;p-'i-n;f?-'i-n;;;3;2
Godoberi;ghod1238;ПИ?НА/Л;;Saidova 2006;фин;-al, PL;p-'i-n-a-l;1;p-'i-n;f?-'i-n;;;3;2
Tindi;tind1238;ПИ?Н/?ЙИ;;Magomedova 2003;фин;-a:ji, PL;p-'i-n-a:-j-i;1;p-'i-n;f?-'i-n;;;3;2
Tindi;tind1238;ПИ?НАВУ;;Magomedova 2003;фин;-awu, CL;p-'i-n-a-w-u;;p-'i-n;f?-'i-n;;;3;2
Bagvalal;bagv1239;ПАН?РИК;noun;Magomedova 2004;фонарик;;;;p-a-n-'a-r-i-k;f-O-n-'a-r?-I-k;;;7;5
Botlikh;botl1242;пана?рикI;noun;Saidova, Abusov 2012;фонарик;;;;p-a-n-'a-r-i-k';f-O-n-'a-r?-I-k;;;7;4
Godoberi;ghod1238;ПАН?РИК;noun;Saidova 2006;фонарик;;;;p-a-n-'a-r-i-k;f-O-n-'a-r?-I-k;;;7;5
Akhvakh;akhv1239;гьвана'ри;noun;Magomedova, Abdulayeva 2007;фонарь;;;;h?-a-n-'a-r-i;f-O-n-'a-r?-0;;;6;3
Akhvakh;akhv1239;пана'ри;noun;Magomedova, Abdulayeva 2007;фонарь;;;;p-a-n-'a-r-i;f-O-n-'a-r?-0;;;6;3
Avar;avar1256;фона?р/ь;noun;Gimbatov 2006;фонарь;;;;f-o-n-'a-r;f-O-n-'a-r?;;;5;5
Bagvalal;bagv1239;ПАН?Р;noun;Magomedova 2004;фонарь;;;;p-a-n-'a-r;f-O-n-'a-r?;;;5;3
Botlikh;botl1242;пана?р;noun;Alekseev, Azayev 2019;фонарь;;;;p-a-n-'a-r;f-O-n-'a-r?;;;5;3
Godoberi;ghod1238;ПАН?Р;noun;Saidova 2006;фонарь;;;;p-a-n-o?-r;f-O-n-'a-r?;;;5;2
Karata-Tukita;kara1474;ПАНО'ВАР;noun;Magomedova, Khalidova 2001;фонарь;;;;p-a-n-'o-w-a-r;f-O-n-0-0-'a-r?;;;7;3
Karata-Tukita;kara1474;ПАНВА'Р;noun;Magomedova, Khalidova 2001;фонарь;;;;p-a-n-w-'a-r;f-O-n-0-'a-r?;;;6;3
Botlikh;botl1242;панта?н;noun;Alekseev, Azayev 2019;фонтан;;;;p-a-n-t-'a-n;f-O-n-t-'a-n;;;6;4
Akhvakh;akhv1239;по'рма;noun;Magomedova, Abdulayeva 2007;форма;;;;p-'o-r-m-a;f-'o-r-m-A;;;5;4
Avar;avar1256;ф?рма;noun;Gimbatov 2006;форма;;;;f-'o-r-m-a;f-'o-r-m-A;;;5;5
Bagvalal;bagv1239;П?РМА;noun;Magomedova 2004;форма;;;;p-'o-r-m-a;f-'o-r-m-A;;;5;4
Botlikh;botl1242;по?рма;noun;Alekseev, Azayev 2019;форма;;;;p-'o-r-m-a;f-'o-r-m-A;;;5;4
Botlikh;botl1242;по?рм/а;noun;Saidova, Abusov 2012;форма;;;;p-'o-r-m-a;f-'o-r-m-A;;;5;4
Chamalal;cham1309;ПОРМА;noun;Magomedova 1999;форма;;;;p-o-r-m-a;f-'o-r-m-A;;;5;4
Chamalal;cham1309;ПОРМУ;noun;Magomedova 1999;форма;;;;p-o-r-m-u;f-'o-r-m-A;;;5;3
Godoberi;ghod1238;П?РМА;noun;Saidova 2006;форма;;;;p-'o-r-m-a;f-'o-r-m-A;;;5;4
Tindi;tind1238;П?РМА;noun;Magomedova 2003;форма;;;;p-o-r-m-a;f-'o-r-m-A;;;5;4
Botlikh;botl1242;пармали?н;noun;Alekseev, Azayev 2019;формалин;;;;p-a-r-m-a-l-'i-n;f-O-r-m-A-l?-'i-n;;;8;6
Avar;avar1256;фот?граф;noun;Gimbatov 2006;фотограф;;;;f-o-t-'o-g-r-a-p;f-O-t-'o-g-r-A-f;;;8;7
Botlikh;botl1242;пото?грап;noun;Alekseev, Azayev 2019;фотограф;;;;p-o-t-'o-?-r-a-p;f-O-t-'o-g-r-A-f;;;8;5
Avar;avar1256;фронт;noun;Gimbatov 2006;фронт;;;;f-r-'o-n-t;f-r-'o-n-t;;;5;5
Bagvalal;bagv1239;ПУР?НТ;noun;Magomedova 2004;фронт;;;;p-u-r-'o-n-t;f-0-r-'o-n-t;;;6;4
Bagvalal;bagv1239;ПУР?УНТ;noun;Magomedova 2004;фронт;;;;p-u-r-'u-n-t;f-0-r-'o-n-t;;;6;3
Botlikh;botl1242;поро?нт;noun;Alekseev, Azayev 2019;фронт;;;;p-o-r-'o-n-t;f-0-r-'o-n-t;;;6;4
Chamalal;cham1309;ПУ?Т;noun IV;Magomedova 1999;фунт;;;;p-u?-0-t;p-'u-n-t;;;4;2
Avar;avar1256;фура?жка;noun;Gimbatov 2006;фуражка;;;;f-u-r-'a-?-k-a;f-U-r-'a-ZH-k-A;;;7;4
Bagvalal;bagv1239;ХУР?ШКА;noun;Magomedova 2004;фуражка;;;;?-u-r-'a-?-k-a;f-U-r-'a-ZH-k-A;;;7;3
Botlikh;botl1242;пура?шка;noun;Alekseev, Azayev 2019;фуражка;;;;p-u-r-'a-?-k-a;f-U-r-'a-ZH-k-A;;;7;3
Chamalal;cham1309;ПУРАШКА;noun;Magomedova 1999;фуражка;;;;p-u-r-a-?-k-a;f-U-r-'a-ZH-k-A;;;7;3
Godoberi;ghod1238;ПУР?ШКЯ;noun;Saidova 2006;фуражка;;;;p-u-r-'a-?-k?-a;f-U-r-'a-ZH-k-A;;;7;3
